"uniqueID";"completion_time_min";"completion_time";"completion_time_sec";"timestamp_start";"timestamp_end";"sender";"sender_id";"ended_on";"strategy";"comment_general";"include";"uniqueID_t1";"gender_t1";"age_t1";"entry_via_t1";"seriousness_t1";"condition_t1";"completion_time_min_t1";"completion_time_t1";"completion_time_sec_t1";"timestamp_start_t1";"timestamp_end_t1";"sender_t1";"sender_id_t1";"ended_on_t1";"svs_angle_t1";"SVOtyp_ring_t1";"svs_angle_slider_t1";"SVOtyp_slider_t1";"include_t1";"mean_angle";"measure_self";"dec_self_slider";"dec_self_ring";"get_from";"dec_self";"dec_other";"Betrag_t1";"Betrag";"Betrag_total"
191;4,969825;298189,5;298,1895;"2026-06-21T12:23:43.904Z";"2026-06-21T12:28:42.095Z";"root";NA;"completion";" Ich habe hauptsächlich nur versucht die Option mit einem möglichst hohen Gewinn für mich selber zu finden, ohne hohe Kosten zur Aufdeckung zu verursachen ";" ";1;131;"female";27;"mouse";"serious";"ring_first";7,22700666666428;433620,399999857;433,620399999857;"2026-06-10T06:05:07.888Z";"2026-06-10T06:12:21.509Z";"root";NA;"completion";15,0791339749611;"Individualist";20,2118936519114;"Individualist";1;17,6455138134362;"slider";14;23;262;300;210;6,1;5,82;11,92
192;5,84956666666667;350974;350,974;"2026-06-21T17:20:21.389Z";"2026-06-21T17:26:12.377Z";"root";NA;"completion";" Ca ähnlicher Geldanteil (z.T. ich eher mehr)";" ";1;209;"male";22;"mouse";"serious";"ring_first";9,34686666666667;560812;560,812;"2026-06-11T11:42:58.215Z";"2026-06-11T11:52:19.034Z";"root";NA;"completion";38,2835278964403;"Prosocial";37,8034031095766;"Prosocial";1;38,0434655030084;"ring";6;9;67;-93;150;1,57;5,66;7,23
193;21,35605;1281363;1281,363;"2026-06-21T21:57:30.119Z";"2026-06-21T22:18:51.493Z";"root";NA;"completion";" Wollte so gut es mir erschien Fairness walten lassen, aber auch nicht altruistisch entscheiden. Daher oft eine Bauchentscheidung ohne logische Begründung.";" ";1;130;"male";57;"mouse";"serious";"ring_first";55,3641;3321846;3321,846;"2026-06-10T06:02:27.897Z";"2026-06-10T06:57:49.748Z";"root";NA;"completion";28,8468378873835;"Prosocial";35,6670273217164;"Prosocial";1;32,2569326045499;"ring";3;7;106;-73;241;2,68;6,52;9,2
194;4,36004833333294;261602,899999976;261,602899999976;"2026-06-22T07:21:21.257Z";"2026-06-22T07:25:42.857Z";"root";NA;"completion";" ";" ";1;223;"female";30;"keyboard";"serious";"ring_first";12,2998983333329;737993,899999976;737,993899999976;"2026-06-12T07:37:47.899Z";"2026-06-12T07:50:05.899Z";"root";NA;"completion";55,1198230661301;"Prosocial";42,4535334516806;"Prosocial";1;48,7866782589054;"slider";10;3;42;244;-93;2,51;7,93;10,44
195;9,1718501;550311,006;550,311006;"2026-06-22T10:43:33.387Z";"2026-06-22T10:52:43.881Z";"root";NA;"completion";"1) Zufällige Auswahl innerhalb der eigenen Reihe, um den zunächst höheren Gesamtbetrag zu ermitteln. 2) Sollten so nur geringe Beträge aufgedeckt worden sein, Aufdecken eines weiteren Feldes in der eigenen Reihe und dann Auswahl des höheren Gesamtbetrags";" ";1;31;"male";24;"mouse";"serious";"ring_first";8,75961963333333;525577,178;525,577178;"2026-06-09T12:12:33.397Z";"2026-06-09T12:21:19.141Z";"root";NA;"completion";6,35727966055777;"Individualist";19,4385678496704;"Individualist";1;12,8979237551141;"slider";8;17;5;300;210;6,1;6,98;13,08
196;8,06340666666826;483804,400000095;483,804400000095;"2026-06-22T11:08:59.265Z";"2026-06-22T11:17:03.070Z";"root";NA;"completion";" Ich habe mich immer für die größeren Beträge entschieden, lag der erste Betrag unter 1 Euro habe ich mir ebenfalls die andere Option angesehen. ";" ";1;42;"female";26;"mouse";"serious";"slider_first";4,80206333333353;288123,800000012;288,123800000012;"2026-06-09T13:10:45.531Z";"2026-06-09T13:15:33.649Z";"root";NA;"completion";0;"Individualist";14,3018379475877;"Individualist";1;7,15091897379385;"ring";11;2;76;152;-73;1,79;7,01;8,8
197;7,34493666666665;440696,199999999;440,696199999999;"2026-06-22T11:31:05.897Z";"2026-06-22T11:38:26.596Z";"root";NA;"completion";"habe hauptsächlich geschaut wie ich mein Anteil maximiere. danach hab ich geschaut wie viel die andere Person bekommt und je nachdem entschieden. ";" ";1;151;"female";30;"mouse";"serious";"ring_first";6,98548333333333;419129;419,129;"2026-06-10T08:42:34.833Z";"2026-06-10T08:49:33.959Z";"root";NA;"completion";36,4222834749835;"Prosocial";41,2809146808327;"Prosocial";1;38,8515990779081;"slider";3;22;125;190;150;4,4;7,87;12,27
198;5,0405399999996;302432,399999976;302,432399999976;"2026-06-22T13:50:51.684Z";"2026-06-22T13:55:54.118Z";"root";NA;"completion";" ";" ";1;240;"female";20;"mouse";"serious";"ring_first";7,51748833333328;451049,299999997;451,049299999997;"2026-06-15T11:11:25.457Z";"2026-06-15T11:18:56.507Z";"root";NA;"completion";45;"Prosocial";41,1406559261068;"Prosocial";1;43,0703279630534;"ring";1;6;129;200;-41;2,59;5,38;7,97
199;11,8868183333317;713209,099999905;713,209099999905;"2026-06-22T13:56:27.733Z";"2026-06-22T14:08:20.944Z";"root";NA;"completion";" Ich habe meine Strategie geändert und bei dem niedrigeren Angebot ein weiteres Feld ausgewählt, um zu sehen, ob dort noch ein vielversprechender Gewinn darunter ist oder ob es sich eher lohnt auf die andere Auswahlmöglichkeit zu gehen, Ich habe keine Extra-Informationen gekauft, da mir das zu teuer wäre bei der Gewinnspanne.";" ";1;244;"female";24;"touchscreen";"serious";"slider_first";7,70243499999999;462146,1;462,1461;"2026-06-15T14:20:21.204Z";"2026-06-15T14:28:03.351Z";"root";NA;"completion";3,25194560036386;"Individualist";16,9619533812933;"Individualist";1;10,1069494908286;"slider";13;4;64;300;300;7;9,65;16,65
200;2,22683333333333;133610;133,61;"2026-06-22T13:56:38.678Z";"2026-06-22T13:58:52.290Z";"root";NA;"completion";" ";" ";0;240;"female";20;"mouse";"serious";"ring_first";7,51748833333328;451049,299999997;451,049299999997;"2026-06-15T11:11:25.457Z";"2026-06-15T11:18:56.507Z";"root";NA;"completion";45;"Prosocial";41,1406559261068;"Prosocial";1;43,0703279630534;"ring";1;6;129;200;-41;2,59;5,38;7,97
201;8,85741166666746;531444,700000048;531,444700000048;"2026-06-22T14:13:31.189Z";"2026-06-22T14:22:22.634Z";"root";NA;"completion";"Ich habe versucht, möglichst wenig Felder aufzudecken und die Option zu finden, bei der ich leicht besser rausgehe als mein Gegenüber, aber zu vermeiden, dass der der Unterschied zu groß ist.";" ";1;238;"prefer not to say";39;"mouse";"serious";"ring_first";6,99802333333492;419881,400000095;419,881400000095;"2026-06-15T06:54:51.190Z";"2026-06-15T07:01:51.072Z";"root";NA;"completion";13,8286509722801;"Individualist";41,5915433634278;"Prosocial";1;27,710097167854;"slider";6;17;162;225;221;5,46;6,18;11,64
202;5,58272666666682;334963,600000009;334,963600000009;"2026-06-22T14:36:15.883Z";"2026-06-22T14:41:50.864Z";"root";NA;"completion";" ";" ";1;235;"female";25;"mouse";"serious";"slider_first";8,91917333333343;535150,400000006;535,150400000006;"2026-06-14T10:44:54.680Z";"2026-06-14T10:53:49.838Z";"root";NA;"completion";15,0078752205107;"Individualist";32,4222772946108;"Prosocial";1;23,7150762575607;"slider";10;14;55;256;270;6,26;8,46;14,72
203;17,3081916666667;1038491,5;1038,4915;"2026-06-22T17:13:28.377Z";"2026-06-22T17:30:46.869Z";"root";NA;"completion";" Ich habe versucht meine Gewinne abzuschätzen. Was der andere dabei verdient, habe ich nicht berücksichtigt, weil cih nicht alle Informationen aufdecken kann (zu teuer).";" ";1;89;"female";35;"mouse";"serious";"slider_first";10,64462;638677,2;638,6772;"2026-06-09T19:34:46.805Z";"2026-06-09T19:45:25.483Z";"root";NA;"completion";45;"Prosocial";39,0018685454486;"Prosocial";1;42,0009342727243;"slider";15;14;104;203;270;5,73;5,82;11,55
204;11,4366666666667;686200;686,2;"2026-06-22T18:12:07.940Z";"2026-06-22T18:23:34.155Z";"root";NA;"completion";"ich habe darauf geachtet das der Abstand zwischen den Beträgen von der anderen Person und mir nicht soweit auseinander sind. Wenn der Abstand bei beiden Optionen sehr weit auseinander war haben ich durch das Aufdecken geschaut, ob es eine hähere Summe ist und diese dann ausgewählt.";" ";1;218;"female";20;"touchscreen";"serious";"ring_first";7,34763166666666;440857,9;440,8579;"2026-06-11T18:20:41.437Z";"2026-06-11T18:28:02.295Z";"root";NA;"completion";-74,8904248776596;"Competitive";40,6914645961946;"Prosocial";1;-17,0994801407325;"slider";15;22;95;278;150;5,28;5,69;10,97
205;11,66215;699729;699,729;"2026-06-22T18:24:07.332Z";"2026-06-22T18:35:47.071Z";"root";NA;"completion";" ";" ";1;217;"female";59;"mouse";"serious";"ring_first";12,672975;760378,5;760,3785;"2026-06-11T17:59:19.631Z";"2026-06-11T18:12:00.011Z";"root";NA;"completion";7,3940086425983;"Individualist";18,8398884524106;"Individualist";1;13,1169485475045;"ring";10;10;220;-41;200;2,59;6,37;8,96
206;7,67887000000079;460732,200000048;460,732200000048;"2026-06-22T18:37:34.464Z";"2026-06-22T18:45:15.200Z";"root";NA;"completion";"Ich habe dieses Mal nur auf meine eigenen Beträge geachtet und geschaut, wo ich am meisten bekommen könnte";" ";1;229;"female";19;"keyboard";"serious";"ring_first";18,2866316666663;1097197,89999998;1097,19789999998;"2026-06-12T18:50:11.751Z";"2026-06-12T19:08:28.963Z";"root";NA;"completion";52,4931871303161;"Prosocial";36,2703661603277;"Prosocial";1;44,3817766453219;"ring";5;6;48;300;150;5,5;7,24;12,74
207;12,572;754320;754,32;"2026-06-22T18:43:48.460Z";"2026-06-22T18:56:22.795Z";"root";NA;"completion";" habe versucht das optimale an betrag zu verteilen";" ";1;220;"female";63;"touchscreen";"serious";"ring_first";10,6306383333333;637838,3;637,8383;"2026-06-11T18:45:28.190Z";"2026-06-11T18:56:06.029Z";"root";NA;"completion";7,15266874999468;"Individualist";39,7545780659345;"Prosocial";1;23,4536234079646;"ring";15;12;261;-73;150;1,77;5,53;7,3
208;5,91516666666667;354910;354,91;"2026-06-22T19:28:46.829Z";"2026-06-22T19:34:41.760Z";"root";NA;"completion";" ";" ";1;245;"male";38;"other1";"serious";"ring_first";4,9809;298854;298,854;"2026-06-15T15:10:50.936Z";"2026-06-15T15:15:49.813Z";"root";NA;"completion";-7,19923363836765;"Individualist";16,9619533812933;"Individualist";1;4,88135987146282;"ring";13;19;246;293;200;5,93;8,07;14
209;8,76968333333333;526181;526,181;"2026-06-22T19:58:39.033Z";"2026-06-22T20:07:25.214Z";"root";NA;"completion";" ich habe zuerst geschaut, bei welcher Option ich im Vorhinein (mit einer Angabe) mehr erhalten würde und habe dann meistens dort eine zweite Option aufgedeckt. War diese auch gut, habe ich die Seite ausgewählt. War sie nicht so gut und die andere Seite erschien mir eben so gut, habe ich geschaut, was die andere Person erhält. Manchmal waren die Beträge aber auch so niedrig, dass ich dort ein Fragezeichen aufgedeckt habe, weil ich neugierig war, ob die anderen Option zum Aufdecken eventuell sehr hoch sind";" ";1;246;"female";22;"touchscreen";"serious";"ring_first";9,76482833333332;585889,699999999;585,889699999999;"2026-06-15T19:11:47.851Z";"2026-06-15T19:21:33.741Z";"root";NA;"completion";0;"Individualist";25,7916348813819;"Prosocial";1;12,8958174406909;"ring";11;3;157;273;152;5,25;6,56;11,81
210;10,8830583333333;652983,5;652,9835;"2026-06-23T08:04:15.697Z";"2026-06-23T08:15:08.682Z";"root";NA;"completion";" idR habe ich das kostenlose Aufdecken links genutzt und dann ein weiteres aufdecken \"bezahlt\". Das habe ich getan, um mit 2/3 bekannten Werten auf beiden Seiten einen guten Überblick über die jeweiligen Summen zu erhalten. Ich meine damit auch in fast jedem Durchgang einen höheren Betrag erzielt zu haben, als Kosten investiert. Bei 3/3 Aufdeckungen hätte ich befürchtet, dass sich das zu nicht lohnt. Würde ich links 2 aufdecken, hätte ich schon 0,20 Cent ausgegeben. Ich hätte rechts aber ebenso noch ein Feld aufdecken müssen um die gleiche Anzahl an Vergleichswerten zu haben. Auf die Auszahlungen der anderen Personen habe ich nicht geachtet, da es mich Ressourcen gekostet hätte, die schwer absehbar waren. Im vorigen Experiment habe ich idR auf sehr geringe Beträge verzichtet, wenn die andere Person dafür einen deutlich höheren Wert bekommt.";" ";1;136;"female";27;"mouse";"serious";"slider_first";12,1503266666651;729019,599999905;729,019599999905;"2026-06-10T06:54:06.034Z";"2026-06-10T07:06:15.054Z";"root";NA;"completion";15,0791339749611;"Individualist";19,7755300280018;"Individualist";1;17,4273320014814;"ring";2;9;256;152;150;4,02;8,51;12,53
211;11,4160149999996;684960,899999976;684,960899999976;"2026-06-23T10:36:22.688Z";"2026-06-23T10:47:47.648Z";"root";NA;"completion";"Die Auszahlungen für meinen Partner habe ich vollständig ignoriert. Meistens habe ich einen weiteres Feld aus der Option mit dem geringeren Betrag ausgewählt. Wenn der immer noch niedriger war, die andere Option gewählt. Wenn ich einen hohen Betrag auf einer der beiden Seiten gewittert habe, habe ich die 30 Cent in Kauf genommen und alles aufgedeckt.";" ";1;242;"male";29;"mouse";"serious";"slider_first";9,72215666666627;583329,399999976;583,329399999976;"2026-06-15T12:43:12.538Z";"2026-06-15T12:52:55.868Z";"root";NA;"completion";22,5531385269108;"Prosocial";29,9502416344371;"Prosocial";1;26,2516900806739;"slider";5;3;229;270;100;4,7;5,22;9,92
212;27,7465149999996;1664790,89999998;1664,79089999998;"2026-06-23T13:10:03.739Z";"2026-06-23T13:37:48.519Z";"root";NA;"completion";" ";" ";1;231;"male";34;"mouse";"serious";"ring_first";8,56478499999841;513887,099999905;513,887099999905;"2026-06-13T12:54:28.536Z";"2026-06-13T13:03:02.424Z";"root";NA;"completion";50,6375428844599;"Prosocial";54,4719103899264;"Prosocial";1;52,5547266371931;"slider";15;13;35;255;150;5,05;4,73;9,78
213;17,0847100000004;1025082,60000002;1025,08260000002;"2026-06-23T17:47:50.008Z";"2026-06-23T18:04:55.091Z";"root";NA;"completion";" Ich habe alle mich betreffenden Beträge angesehen und die höchste Summe gewählt. Es ging mir dabei ausschließlich um meine Bezahlung und die andere Person war mir egal, weil ich kein Geld für sie ausgeben wollte (um die Fairness gegen den Computer eventuell zu gewährleisten).";" ";1;83;"female";41;"mouse";"serious";"slider_first";15,4628416666667;927770,5;927,7705;"2026-06-09T18:03:59.508Z";"2026-06-09T18:19:27.278Z";"root";NA;"completion";30,0212253575505;"Prosocial";19,4170659861462;"Individualist";1;24,7191456718483;"slider";11;16;139;300;210;6,1;8,56;14,66
214;7,95867166666587;477520,299999952;477,520299999952;"2026-06-23T18:14:19.387Z";"2026-06-23T18:22:16.891Z";"root";NA;"completion";" Ich habe auf meine beiden Auszahlungen geschaut und bei der höheren dann eine weitere Option geöffnet, und diese dann auch gewählt.";" ";1;118;"other";28;"mouse";"serious";"ring_first";10,4970783333321;629824,699999928;629,824699999928;"2026-06-09T22:38:01.103Z";"2026-06-09T22:48:30.930Z";"root";NA;"completion";0;"Individualist";11,5801935805144;"Individualist";1;5,7900967902572;"ring";10;18;68;241;-93;2,48;7,51;9,99
215;13,1827833333333;790967;790,967;"2026-06-23T19:32:37.310Z";"2026-06-23T19:45:48.278Z";"root";NA;"completion";"";" ";1;241;"female";20;"mouse";"serious";"ring_first";17,1294783333302;1027768,69999981;1027,76869999981;"2026-06-15T11:34:30.395Z";"2026-06-15T11:51:38.167Z";"root";NA;"completion";45;"Prosocial";36,1357331015502;"Prosocial";1;40,5678665507751;"slider";14;10;37;285;0;3,85;7,53;11,38
216;17,28765;1037259;1037,259;"2026-06-24T04:51:31.666Z";"2026-06-24T05:08:48.930Z";"root";NA;"completion";" Habe versucht, möglichst ähnliche Beträge für beide Beteiligte zu finden,ohne allerdings mich selbst stärker zu benachteiligen";" ";1;174;"female";68;"mouse";"serious";"slider_first";13,05615;783369;783,369;"2026-06-10T12:27:11.142Z";"2026-06-10T12:40:14.520Z";"root";NA;"completion";39,6926731506687;"Prosocial";40,9781582472598;"Prosocial";1;40,3354156989643;"slider";7;1;244;225;150;4,75;5,26;10,01
217;5,23712000000005;314227,200000003;314,227200000003;"2026-06-24T06:33:33.947Z";"2026-06-24T06:38:48.211Z";"root";NA;"completion";"Ich habe mir meistens den höheren Betrag für mich selber angeschaut, und dann entweder die zweite oder dritte Zelle angeschaut. Teilweise habe ich mir den anderen Block auch angeschaut, aber nur, wenn die vorherigen aufgedeckten Zellen relativ gering waren.  ";" ";1;204;"female";23;"other1";"serious";"ring_first";13,2829466666666;796976,799999997;796,976799999997;"2026-06-11T10:04:54.658Z";"2026-06-11T10:18:11.658Z";"root";NA;"completion";14,3457382538586;"Individualist";23,2926060074673;"Prosocial";1;18,8191721306629;"ring";12;23;237;100;-73;1,27;6,92;8,19
218;21,7627666666667;1305766;1305,766;"2026-06-24T07:21:40.721Z";"2026-06-24T07:43:26.501Z";"root";NA;"completion";" Ich habe mir angeschaut, wo der bislang höchste Betrag abgebildet ist und dann in dieser Reihe weiter geforscht. Falls auf diesem Pad zu wenig rummkommt automatisch die andere Seite gewählt.";" nein danke";1;47;"male";64;"mouse";"serious";"ring_first";11,6961333333333;701768;701,768;"2026-06-09T14:47:40.501Z";"2026-06-09T14:59:22.291Z";"root";NA;"completion";11,7881832991076;"Individualist";41,4145428196482;"Prosocial";1;26,6013630593779;"ring";12;1;211;0;293;3,93;5,87;9,8
219;3,03137999999921;181882,799999952;181,882799999952;"2026-06-24T08:51:15.185Z";"2026-06-24T08:54:17.068Z";"root";NA;"completion";" ";" ";1;248;"female";24;"keyboard";"serious";"slider_first";5,5137699999998;330826,199999988;330,826199999988;"2026-06-16T10:42:04.056Z";"2026-06-16T10:47:34.878Z";"root";NA;"completion";-11,2739200466362;"Individualist";18,2654351769449;"Individualist";1;3,49575756515435;"slider";10;20;52;281;270;6,51;7,93;14,44
220;4,74916666666667;284950;284,95;"2026-06-24T09:20:57.813Z";"2026-06-24T09:25:42.765Z";"root";NA;"completion";" ";" ";1;249;"female";24;"touchscreen";"serious";"ring_first";21,0368433333333;1262210,6;1262,2106;"2026-06-16T11:30:03.276Z";"2026-06-16T11:51:05.488Z";"root";NA;"completion";5,29008120537124;"Individualist";42,0089543732967;"Prosocial";1;23,649517789334;"ring";13;19;66;-41;293;3,52;5,32;8,84
221;7,28524166666667;437114,5;437,1145;"2026-06-24T10:37:01.037Z";"2026-06-24T10:44:18.152Z";"search_task";"10";"completion";NA;NA;1;225;"female";30;"touchscreen";"serious";"ring_first";16,6992433333332;1001954,59999999;1001,95459999999;"2026-06-12T14:05:38.806Z";"2026-06-12T14:22:20.761Z";"root";NA;"completion";0;"Individualist";16,9619533812933;"Individualist";1;8,48097669064665;"ring";1;12;65;-41;273;3,32;5,08;8,4
222;3,44523166666428;206713,899999857;206,713899999857;"2026-06-24T10:46:10.281Z";"2026-06-24T10:49:36.998Z";"root";NA;"completion";" Ich habe einen kostenlosen verdeckten Beitrag aufgedeckt und geschaut, ob das für mich die günstigere Alternative sein könnte. Dabei habe ich mal beim höheren, mal beim niedrigeren Beitrag angesetzt.";" ";0;225;"female";30;"touchscreen";"serious";"ring_first";16,6992433333332;1001954,59999999;1001,95459999999;"2026-06-12T14:05:38.806Z";"2026-06-12T14:22:20.761Z";"root";NA;"completion";0;"Individualist";16,9619533812933;"Individualist";1;8,48097669064665;"ring";1;12;65;-41;273;3,32;5,08;8,4
223;5,47601666666667;328561;328,561;"2026-06-24T14:20:31.264Z";"2026-06-24T14:25:59.835Z";"root";NA;"completion";" Ich habe abgewogen, wie viel ich bzw. die andere Person jeweils an Geld bekommen würden. Wenn ich bei mir kleine Abschnitte machen muss, damit die andere Person deutlich mehr Geld erhält, mache ich das. Wenn die Differenz zu groß war habe ich die für mich lohnenswerteste Variante genommen.";" ";1;237;"male";25;"mouse";"serious";"ring_first";4,31566666666667;258940;258,94;"2026-06-14T16:15:46.630Z";"2026-06-14T16:20:05.580Z";"root";NA;"completion";15,0791339749611;"Individualist";19,7076163789304;"Individualist";1;17,3933751769457;"ring";1;18;44;200;-93;2,07;6,03;8,1
224;13,3581833333333;801491;801,491;"2026-06-24T15:43:30.162Z";"2026-06-24T15:56:51.678Z";"root";NA;"completion";" Ich wollte kein Geld verlieren, daher habe ich immer nur einen Betrag aufgedeckt. Beide Optionen habe ich verglichen nach Gleichheit für mich und die andere Person. Wenn möglich habe ich das meiste für beide ausgewählt mit den verfügbaren Informationen. Nach aufdecken eines Betrags habe ich die Option gewählt die nun einen höheren Betrag hatte.";" ";1;256;"female";30;"keyboard";"serious";"ring_first";13,0765333333333;784592;784,592;"2026-06-17T13:06:05.669Z";"2026-06-17T13:19:10.277Z";"root";NA;"completion";29,9706156499833;"Prosocial";39,7474929861225;"Prosocial";1;34,8590543180529;"slider";12;14;165;300;-41;3,59;8,32;11,91
225;9,44523833333254;566714,299999952;566,714299999952;"2026-06-24T22:12:46.416Z";"2026-06-24T22:22:18.503Z";"root";NA;"completion";" ";" ";0;32;"male";37;"mouse";"serious";"slider_first";2,97628333333333;178577;178,577;"2026-06-09T12:15:30.530Z";"2026-06-09T12:18:29.108Z";"root";NA;"completion";0;"Individualist";16,9619533812933;"Individualist";1;8,48097669064665;"ring";4;16;94;48;-73;0,75;5,4;6,15
226;6,79356833333373;407614,100000024;407,614100000024;"2026-06-24T22:22:43.053Z";"2026-06-24T22:29:30.668Z";"root";NA;"completion";" ";" ";0;251;"female";39;"mouse";"serious";"ring_first";2,03965833333333;122379,5;122,3795;"2026-06-16T15:30:22.271Z";"2026-06-16T15:32:24.652Z";"root";NA;"completion";0;"Individualist";16,9619533812933;"Individualist";1;8,48097669064665;NA;NA;NA;NA;NA;NA;1;1;2
227;4,32481666666667;259489;259,489;"2026-06-24T22:30:18.182Z";"2026-06-24T22:34:37.679Z";"root";NA;"completion";" ";" ";0;113;"male";23;"mouse";"serious";"slider_first";6,84874333333336;410924,600000001;410,924600000001;"2026-06-09T21:39:06.833Z";"2026-06-09T21:45:57.758Z";"root";NA;"completion";0;"Individualist";16,9619533812933;"Individualist";1;8,48097669064665;"slider";10;1;169;256;241;5,97;7,08;13,05
228;6,8902599999999;413415,599999994;413,415599999994;"2026-06-25T11:05:31.698Z";"2026-06-25T11:12:25.110Z";"root";NA;"completion";"";" ";1;9;"female";26;"mouse";"serious";"slider_first";14,3383283333333;860299,7;860,2997;"2026-06-09T08:25:06.052Z";"2026-06-09T08:39:26.339Z";"root";NA;"completion";28,7882688668514;"Prosocial";34,9962831187928;"Prosocial";1;31,8922759928221;"slider";4;4;201;300;225;6,25;5,1;11,35
229;12,3087666666667;738526;738,526;"2026-06-29T17:50:06.185Z";"2026-06-29T18:02:24.702Z";"root";NA;"completion";" Meist alle aus meiner Reihe angeklickt und verglichen, wo ich das meiste bekomme.";" ";1;258;"male";39;"other1";"serious";"ring_first";20,2501;1215006;1215,006;"2026-06-18T19:58:48.676Z";"2026-06-18T20:19:03.733Z";"root";NA;"completion";45;"Prosocial";42,0089543732967;"Prosocial";1;43,5044771866484;"slider";10;7;36;225;200;5,25;6,07;11,32
230;3,168;190080;190,08;"2026-06-30T18:07:09.582Z";"2026-06-30T18:10:19.677Z";"root";NA;"completion";" ";" ";1;263;"female";27;"touchscreen";"serious";"ring_first";4,63017166666687;277810,300000012;277,810300000012;"2026-06-22T18:02:44.044Z";"2026-06-22T18:07:21.868Z";"root";NA;"completion";0;"Individualist";16,9619533812933;"Individualist";1;8,48097669064665;"ring";4;12;238;0;225;3,25;9,05;12,3
231;8,42255;505353;505,353;"2026-07-01T08:28:48.830Z";"2026-07-01T08:37:14.191Z";"root";NA;"completion";" Ich bin meist von dem höchsten (eigenen Wert) ausgegangen und habe in dem Kästchen ein weitere geöffnet ";" ";1;196;"female";28;"keyboard";"serious";"slider_first";16,9973166666667;1019839;1019,839;"2026-06-10T20:01:40.586Z";"2026-06-10T20:18:40.445Z";"root";NA;"completion";37,7697573607484;"Prosocial";38,9243756297571;"Prosocial";1;38,3470664952527;"slider";6;22;224;274;293;6,67;8,86;15,53
232;10,5232766666667;631396,600000001;631,396600000002;"2026-07-01T18:01:36.918Z";"2026-07-01T18:12:08.315Z";"root";NA;"completion";" ";" ";1;262;"male";24;"mouse";"serious";"ring_first";8,9031550000002;534189,300000012;534,189300000012;"2026-06-22T14:30:20.748Z";"2026-06-22T14:39:14.938Z";"root";NA;"completion";7,53733805729811;"Individualist";19,8369271859;"Individualist";1;13,6871326215991;"slider";2;22;102;300;150;5,5;5,84;11,34
233;4,91121666666667;294673;294,673;"2026-07-02T16:36:39.523Z";"2026-07-02T16:41:34.196Z";"MouseLabSequence";"10_2";"completion";NA;NA;0;260;"female";42;"keyboard";"serious";"ring_first";7,51565;450939;450,939;"2026-06-21T12:53:34.322Z";"2026-06-21T13:01:05.269Z";"root";NA;"completion";22,5531385269108;"Prosocial";31,9605771335314;"Prosocial";1;27,2568578302211;"slider";9;14;272;256;0;3,56;5,36;8,92
234;9,46281666666667;567769;567,769;"2026-07-02T16:36:39.523Z";"2026-07-02T16:46:07.300Z";"root";NA;"completion";" So viele Felder aufgedeckt, dass ich sicher sein konnte, die höhere Chance bei meiner Wahl zu haben.";" ";1;260;"female";42;"keyboard";"serious";"ring_first";7,51565;450939;450,939;"2026-06-21T12:53:34.322Z";"2026-06-21T13:01:05.269Z";"root";NA;"completion";22,5531385269108;"Prosocial";31,9605771335314;"Prosocial";1;27,2568578302211;"slider";9;14;272;256;0;3,56;5,36;8,92
235;8,22611666666667;493567;493,567;"2026-07-03T16:14:06.904Z";"2026-07-03T16:22:20.481Z";"root";NA;"completion";" Ich habe immer versucht mich möglcihst dem Maximalbetrag von 4,40€ zu nähern ohne viele Optionen zu kaufen. Wenn ich also offensichtlich mit zwei optionen schon nah dran war, habe ich keine weiteren Optionen gekauft. Ich habe allerdings immer 30 Cent mehr investiert, um im Zweifel die bessere Option auszumachen und glaube damit auch gut gefahren zu sein. Die Fremdauszahlung habe ich ehrlich gesagt ginoriert.";" ";1;261;"male";27;"mouse";"serious";"slider_first";5,3787;322722;322,722;"2026-06-22T10:23:15.543Z";"2026-06-22T10:28:38.286Z";"root";NA;"completion";0;"Individualist";16,9619533812933;"Individualist";1;8,48097669064665;"slider";4;6;249;300;-41;3,59;6,03;9,62
236;8,46451833333274;507871,099999964;507,871099999964;"2026-07-13T09:59:30.850Z";"2026-07-13T10:07:58.722Z";"root";NA;"completion";"Meist habe ich das Feld freigeschaltet, wo der gezeigte Betrag für mich bereits deutlich größer war. Je kleiner der Wert dann war, desto eher habe ich mir einen Betrag der zweiten Option angeschaut. Wenn Option A und B jeweils unter einem Euro oder unter 50ct lagen, habe ich mir direkt für beide Optionen ein Feld freigeschaltet. ";" ";1;271;"male";28;"mouse";"serious";"ring_first";25,9962366666675;1559774,20000005;1559,77420000005;"2026-06-30T15:36:26.460Z";"2026-06-30T16:02:30.023Z";"root";NA;"completion";22,4645922129485;"Prosocial";19,6359598801914;"Individualist";1;21,0502760465699;"ring";15;13;40;293;270;6,63;7,67;14,3
237;5,26595;315957;315,957;"2026-07-14T07:40:19.431Z";"2026-07-14T07:45:35.391Z";"root";NA;"completion";" Ich habe mich mehr auf meinen eigenen Betrag konzentriert, als auf den der anderen Person und pro Tabelle ein weiteres Feld aufgedeckt, so dass ich besser einschätzen konnte, welches die höhere Summe hat. Dann habe ich mich für den höheren Betrag entschieden.";" ";1;81;"female";21;"keyboard";"serious";"ring_first";2,4645;147870;147,87;"2026-06-09T17:54:47.849Z";"2026-06-09T17:57:15.723Z";"root";NA;"completion";5,14276455788424;"Individualist";16,9619533812933;"Individualist";1;11,0523589695888;"slider";2;21;185;300;255;6,55;10,22;16,77
