"uniqueID";"response";"item";"choice_self";"choice_other";"svo_trial"
255;"o1";"9";300;210;7
255;"o9";"3";256;256;8
255;"o9";"15";300;150;9
255;"o9";"12";300;270;10
255;"o9";"8";300;270;11
255;"o9";"11";300;210;12
255;"o1";"10";300;210;13
255;"o1";"14";300;270;14
256;"o5";"8";285;285;0
256;"o3";"14";278;278;1
256;"o5";"13";225;225;2
256;"o3";"15";278;262;3
256;"o3";"5";262;188;4
256;"o9";"6";256;256;5
256;"o6";"7";244;244;6
256;"o5";"4";203;172;7
256;"o7";"10";278;278;8
256;"o9";"3";256;256;9
256;"o5";"11";255;255;10
256;"o9";"2";300;150;11
256;"o8";"12";281;274;12
256;"o4";"9";244;244;13
256;"o1";"1";256;256;14
257;"o4";"5";244;206;0
257;"o3";"10";292;233;1
257;"o5";"6";278;203;2
257;"o7";"11";278;233;3
257;"o4";"7";266;206;4
257;"o2";"9";281;221;5
257;"o6";"15";289;206;6
257;"o2";"14";289;274;7
257;"o8";"2";295;137;8
257;"o6";"13";244;206;9
257;"o3";"1";256;203;10
257;"o6";"4";216;140;11
257;"o8";"12";281;274;12
257;"o6";"8";289;281;13
257;"o7";"3";230;267;14
258;"o9";"2";300;150;0
258;"o8";"12";281;274;1
258;"o7";"10";278;278;2
258;"o4";"4";190;204;3
258;"o3";"14";278;278;4
258;"o5";"5";225;225;5
258;"o5";"11";255;255;6
258;"o6";"7";244;244;7
258;"o3";"15";278;262;8
258;"o5";"13";225;225;9
258;"o4";"9";244;244;10
258;"o9";"3";256;256;11
258;"o1";"1";256;256;12
258;"o5";"8";285;285;13
258;"o9";"6";256;256;14
259;"o9";"6";256;256;0
259;"o4";"4";190;204;1
259;"o2";"15";274;281;2
259;"o9";"2";300;150;3
259;"o7";"10";278;278;4
259;"o5";"8";285;285;5
259;"o6";"7";244;244;6
259;"o5";"13";225;225;7
259;"o3";"14";278;278;8
259;"o9";"3";256;256;9
259;"o1";"1";256;256;10
259;"o8";"12";281;274;11
259;"o4";"9";244;244;12
259;"o5";"11";255;255;13
259;"o5";"5";225;225;14
260;"o5";"13";225;225;0
260;"o9";"8";300;270;1
260;"o9";"11";300;210;2
260;"o5";"4";203;172;3
260;"o1";"14";300;270;4
260;"o9";"12";300;270;5
260;"o9";"2";300;150;6
260;"o1";"9";300;210;7
260;"o1";"1";256;256;8
260;"o1";"6";300;150;9
260;"o3";"15";278;262;10
260;"o6";"10";281;266;11
260;"o5";"5";225;225;12
260;"o4";"7";266;206;13
260;"o9";"3";256;256;14
261;"o1";"6";300;150;0
261;"o9";"4";256;44;1
261;"o1";"5";300;150;2
261;"o9";"13";300;150;3
261;"o1";"1";256;256;4
261;"o1";"10";300;210;5
261;"o9";"3";256;256;6
261;"o9";"12";300;270;7
261;"o1";"7";300;150;8
261;"o9";"8";300;270;9
261;"o9";"15";300;150;10
261;"o9";"2";300;150;11
261;"o1";"9";300;210;12
261;"o1";"14";300;270;13
261;"o9";"11";300;210;14
262;"o1";"7";300;150;0
262;"o9";"11";300;210;1
262;"o9";"15";300;150;2
262;"o1";"9";300;210;3
262;"o9";"3";256;256;4
262;"o9";"8";300;270;5
262;"o1";"1";256;256;6
262;"o1";"5";300;150;7
262;"o5";"10";285;255;8
262;"o9";"12";300;270;9
262;"o8";"4";243;76;10
262;"o1";"14";300;270;11
262;"o3";"6";289;177;12
262;"o9";"2";300;150;13
262;"o9";"13";300;150;14
263;"o1";"1";256;256;0
263;"o9";"3";256;256;1
263;"o9";"4";256;44;2
263;"o1";"10";300;210;3
263;"o1";"5";300;150;4
263;"o9";"8";300;270;5
263;"o1";"9";300;210;6
263;"o9";"11";300;210;7
263;"o9";"13";300;150;8
263;"o1";"6";300;150;9
263;"o1";"7";300;150;10
263;"o9";"2";300;150;11
263;"o1";"14";300;270;12
263;"o9";"12";300;270;13
263;"o9";"15";300;150;14
264;"o9";"2";300;150;0
264;"o1";"5";300;150;1
264;"o1";"10";300;210;2
264;"o8";"4";243;76;3
264;"o9";"11";300;210;4
264;"o1";"9";300;210;5
264;"o1";"6";300;150;6
264;"o9";"8";300;270;7
264;"o1";"14";300;270;8
264;"o1";"1";256;256;9
264;"o1";"7";300;150;10
264;"o9";"13";300;150;11
264;"o9";"12";300;270;12
264;"o9";"15";300;150;13
264;"o9";"3";256;256;14
265;"o9";"11";300;210;0
265;"o1";"15";270;300;1
265;"o9";"4";256;44;2
265;"o9";"6";256;256;3
265;"o9";"13";300;150;4
265;"o7";"10";278;278;5
265;"o1";"7";300;150;6
265;"o1";"1";256;256;7
265;"o1";"14";300;270;8
265;"o1";"5";300;150;9
265;"o9";"2";300;150;10
265;"o9";"8";300;270;11
265;"o9";"12";300;270;12
265;"o9";"3";256;256;13
265;"o1";"9";300;210;14
266;"o9";"12";300;270;0
266;"o3";"14";278;278;1
266;"o1";"1";256;256;2
266;"o9";"2";300;150;3
266;"o9";"3";256;256;4
266;"o1";"15";270;300;5
266;"o1";"8";270;300;6
266;"o5";"13";225;225;7
266;"o9";"6";256;256;8
266;"o5";"5";225;225;9
266;"o6";"7";244;244;10
266;"o5";"11";255;255;11
266;"o7";"10";278;278;12
266;"o4";"9";244;244;13
267;"o5";"5";225;225;0
267;"o9";"10";270;300;1
267;"o9";"12";300;270;2
267;"o6";"7";244;244;3
267;"o5";"11";255;255;4
267;"o4";"9";244;244;5
267;"o2";"15";274;281;6
267;"o5";"13";225;225;7
267;"o5";"4";203;172;8
267;"o3";"14";278;278;9
267;"o3";"8";278;292;10
267;"o9";"2";300;150;11
267;"o9";"3";256;256;12
267;"o9";"6";256;256;13
267;"o1";"1";256;256;14
268;"o4";"4";190;204;0
268;"o1";"1";256;256;1
268;"o7";"10";278;278;2
268;"o3";"14";278;278;3
268;"o5";"13";225;225;4
268;"o8";"12";281;274;5
268;"o5";"5";225;225;6
268;"o9";"3";256;256;7
268;"o5";"8";285;285;8
268;"o5";"11";255;255;9
268;"o6";"7";244;244;10
268;"o2";"15";274;281;11
268;"o4";"9";244;244;12
268;"o9";"6";256;256;13
268;"o9";"2";300;150;14
269;"o5";"12";225;285;0
269;"o5";"7";255;225;1
269;"o5";"11";255;255;2
269;"o5";"5";225;225;3
269;"o5";"8";285;285;4
269;"o9";"3";256;256;5
269;"o5";"13";225;225;6
269;"o7";"10";278;278;7
269;"o1";"1";256;256;8
269;"o9";"6";256;256;9
269;"o9";"2";300;150;10
269;"o1";"15";270;300;11
269;"o3";"14";278;278;12
269;"o4";"4";190;204;13
269;"o4";"9";244;244;14
270;"o6";"8";289;281;0
270;"o5";"9";225;255;1
270;"o9";"12";300;270;2
270;"o6";"2";284;110;3
270;"o7";"3";230;267;4
270;"o6";"10";281;266;5
270;"o3";"14";278;278;6
270;"o9";"7";210;300;7
270;"o5";"5";225;225;8
270;"o6";"11";266;244;9
270;"o5";"13";225;225;10
270;"o9";"6";256;256;11
270;"o1";"1";256;256;12
270;"o4";"4";190;204;13
270;"o2";"15";274;281;14
271;"o9";"11";300;210;0
271;"o9";"12";300;270;1
271;"o9";"2";300;150;2
271;"o9";"13";300;150;3
271;"o1";"9";300;210;4
271;"o8";"15";296;169;5
271;"o2";"7";289;169;6
271;"o9";"8";300;270;7
271;"o1";"1";256;256;8
271;"o1";"10";300;210;9
271;"o2";"6";295;163;10
271;"o4";"3";190;284;11
271;"o9";"4";256;44;12
271;"o1";"14";300;270;13
271;"o1";"5";300;150;14
272;"o1";"9";300;210;0
272;"o1";"1";256;256;1
272;"o9";"11";300;210;2
272;"o1";"7";300;150;3
272;"o1";"6";300;150;4
272;"o9";"4";256;44;5
272;"o9";"8";300;270;6
272;"o1";"14";300;270;7
272;"o9";"12";300;270;8
272;"o9";"15";300;150;9
272;"o9";"13";300;150;10
272;"o1";"10";300;210;11
272;"o9";"2";300;150;12
272;"o1";"5";300;150;13
272;"o9";"3";256;256;14
273;"o1";"9";300;210;0
273;"o1";"6";300;150;1
273;"o9";"12";300;270;2
273;"o1";"14";300;270;3
273;"o1";"7";300;150;4
273;"o1";"10";300;210;5
273;"o9";"13";300;150;6
273;"o9";"2";300;150;7
273;"o1";"5";300;150;8
273;"o9";"4";256;44;9
273;"o9";"11";300;210;10
273;"o9";"8";300;270;11
273;"o9";"3";256;256;12
273;"o9";"15";300;150;13
273;"o1";"1";256;256;14
